thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|urskmpnen|kdib|kdlokus|reflokus|nmlokus|refrowid
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OF|PB.30  Seminar, Workshop, Magang, Undangan PerbankanBI dalam rangka peningkatan kapasitas SDM Dealer TDR|00||0|0|0000
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OG|PB.30  Knowledge Sharing Program Active Cash Management|00||0|0|0000
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OH|PB.30  Pembinaan Bendahara Instansi Pada Kanwil dan KPPN|00||0|0|0000
2026|01|527010|015|08|CD|6212|FAL|01|51|1|002|100|OJ|PB.30  Monev terkait Sistem Penyetoran Pajak Ke Kas Negara yang Terintegrasi Pencairan Dana Belanja Daerah|00||0|0|0000
2026|01|527010|015|08|CD|6212|FAN|01|51|1|ZZ1|ZZ1|CA|PB.13  Pemenuhan Prioritas Direktif Presiden|42||0|0|0000
2026|01|527010|015|08|CD|6212|UAL|01|51|1|208|100|OE|PB.30  Workshop, FGD, dan Sosialisasi terkait Penggunaan Digital Payment  Marketplace|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|001|100|MA|PB.TP  Penyusunan Kajian Bidang Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|001|100|OB|PB.30  Rapat Koordinasi Pinjaman dan Hibah|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|001|100|OD|PB.30  Monitoring dan evaluasi Implementasi Teasury Billing System|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|002|100|SA|PB.70  Penyusunan Rekomendasi Program Pembayaran Jaminan Sosial|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|002|100|SB|PB.70  Monitoring Implementasi Proses Bisnis pada Ditjen Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|009|100|HA|PB.40  Monitoring dan Evaluasi terkait Kredit Program|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|009|100|HB|PB.40  Monitoring dan Evaluasi Penyaluran Pinjaman|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|004|100|OA|PB.30  Monitoring dan Evaluasi Kemitraan BUMPUN dan Counterparty Pengelolaan SBN|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|004|100|OB|PB.30  Monitoring dan Evaluasi Perjanjian Kerjasama dengan Perbankan|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|003|100|IA|PB.50  Monitoring dan Evaluasi Kinerja dan Layanan  Direktorat Pembinaan PK BLU|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|003|100|IB|PB.50  Pengembangan Fungsi serta Monitoring dan Evaluasi Aplikasi BiOS PK BLU   Direktorat Pembinaan PK BLU|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|003|100|IC|PB.50  Survey Pengguna Layanan Satker PK BLU  Direktorat Pembinaan PK BLU|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|003|100|ID|PB.50  Uji Petik serta Monitoring dan Evaluasi Tarif  Satker PK BLU   Direktorat Pembinaan PK BLU|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|003|100|IE|PB.50  Monitoring dan Evaluasi Maturity Rating Satker PK BLU  Direktorat Pembinaan PK BLU|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|003|100|IF|PB.50  Monitoring dan Evaluasi Pemberdayaan UMKM Lingkup DJPB|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAE|01|51|1|003|100|MA|PB.TP  Penyusunan Kajian Bidang Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAH|01|51|1|001|100|JA|PB.60  Monitoring Implementasi Standar Akuntansi Pemerintah (SAP)|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAH|01|51|1|001|100|JB|PB.60  Monitoring Tindak Lanjut Pemerintah terhadap Temuan Pemeriksaan BPK atas LKPP|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAL|01|51|1|003|100|CA|PB.13  Pelaksanaan Kajian Fiskal Regional di Daerah|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAL|01|51|1|003|100|FA|PB.20  Spending Review|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAL|01|51|1|003|100|FB|PB.20  Kajian Fiskal Regional|00||0|0|0000
2026|01|527010|015|08|CD|6213|FAL|01|51|1|003|100|FC|PB.20  Reviu Pelaksanaan Anggaran|00||0|0|0000
2026|01|527010|015|08|CD|6214|AED|01|51|1|002|100|HA|PB.40  Penyusunan Perjanjian Terkait Investasi Pemerintah|00||0|0|0000
2026|01|527010|015|08|CD|6214|FAE|01|51|1|001|100|HA|PB.40  Penyusunan Kajian Terkait Investasi Pemerintah|00||0|0|0000
2026|01|527010|015|08|CD|6214|FAE|01|51|1|001|100|HB|PB.40  Penerusan Pinjaman Kepada BUMNBHLBLU|00||0|0|0000
2026|01|527010|015|08|CD|6214|FAE|01|51|1|001|100|HC|PB.40  Penyelesaian Piutang Negara Terkait Investasi Pemerintah|00||0|0|0000
2026|01|527010|015|08|CD|6214|FAE|01|51|1|001|100|HD|PB.40  Pengelolaan Kinerja Investasi|00||0|0|0000
2026|01|527010|015|08|CD|6214|FAE|01|51|1|001|100|HE|PB.40  Riset dan Pengembangan Kebijakan Investasi Pemerintah|00||0|0|0000
2026|01|527010|015|08|CD|6214|FAE|01|51|1|001|100|HF|PB.40  Pengelolaan Pembiayaan Kepada PemdaBUMD|00||0|0|0000
2026|01|527010|015|08|CD|6214|FAE|01|51|1|001|100|MA|PB.TP  Penyusunan Kajian Bidang Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|CD|6214|FAL|01|51|1|003|100|OA|PB.30  Rapat Dalam Rangka Perencanaan dan Optimalisasi Kas Pemerintah|00||0|0|0000
2026|01|527010|015|08|CD|6214|FAL|01|51|1|003|100|OD|PB.30  Pembahasan dan Penyelesaian Pengelolaan Kas Negara|00||0|0|0000
2026|01|527010|015|08|CD|6214|UAE|01|51|1|203|100|HA|PB.40  Peningkatan Kapasitas Kelembagaan, Proses Bisnis, dan layanan PIP untuk implementasi skema baru  Pembiayaan UMi|00||0|0|0000
2026|01|527010|015|08|CD|6214|UAE|01|51|1|203|100|HB|PB.40  Monitoring dan Evaluasi skema baru Pembiayaan UMi|00||0|0|0000
2026|01|527010|015|08|CD|6214|UAE|01|51|1|203|100|HD|PB.40  Peningkatan Kapasitas IT untuk implementasi pelaksanaan monev pembiayaan UMKM|00||0|0|0000
2026|01|527010|015|08|CD|6215|FAH|01|51|1|004|100|JA|PB.60  Laporan Keuangan Pemerintah Pusat TA 2024|00||0|0|0000
2026|01|527010|015|08|CD|6215|FAH|01|51|1|004|100|JB|PB.60  Laporan Keuangan Pemerintah Pusat Semester I TA 2025|00||0|0|0000
2026|01|527010|015|08|CD|6215|FAH|01|51|1|004|100|JC|PB.60  Analisis Fiskal dan Makro Ekonomi LKPP|00||0|0|0000
2026|01|527010|015|08|CD|6215|FAH|01|51|1|003|100|JA|PB.60  Laporan Keuangan BUN TA 2024|00||0|0|0000
2026|01|527010|015|08|CD|6215|FAH|01|51|1|003|100|JB|PB.60  Laporan Keuangan BUN Semester I TA 2025|00||0|0|0000
2026|01|527010|015|08|CD|6215|FAH|01|51|1|003|100|OA|PB.30  Penyusunan LK SiAP (BA 999.00) dan LK SATK PKN (BA 999.99) serta Buku Merah|00||0|0|0000
2026|01|527010|015|08|CD|6215|FAH|01|51|1|003|100|OB|PB.30  Penyusunan UAR dan UAT Sistem Aplikasi Penunjang Layanan (OMSPAN)|00||0|0|0000
2026|01|527010|015|08|CD|6215|FAH|01|51|1|001|100|JA|PB.60  Government Finance Statistic (GFS)|00||0|0|0000
2026|01|527010|015|08|CD|6215|FAH|01|51|1|005|100|HA|PB.40  Konsolidasi Laporan Pelaksanaan Investasi Pemerintah|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAA|01|51|1|A01|100|JA|PB.60  Penyusunan RUU PP APBN TA 2024|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAA|01|51|1|A01|100|JB|PB.60  Tim Pembahasan Rancangan UndangUndang tentang Pertanggungjawaban atas Pelaksanaan APBN|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAC|01|51|1|B01|100|SA|PB.70  Penyempurnaan Peraturan Terkait Pelaksanaan Anggaran|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAG|01|51|1|D01|100|IA|PB.50  Penetapan Satker PK BLU|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAG|01|51|1|D01|100|IB|PB.50  Penetapan Tarif Layanan dan Remunerasi Satker PK BLU|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAG|01|51|1|E02|100|HA|PB.40  Penyusunan Peraturan dan Keputusan (termasuk kegiatan persiapan)|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAG|01|51|1|E01|100|FA|PB.20  Peraturan Menteri Mengenai Pembayaran Atas Beban APBN|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAH|01|51|1|F01|100|JA|PB.60  Penyusunan Buku Panduan Teknis dan Analisis Laporan Keuangan|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAH|01|51|1|F01|100|JB|PB.60  Pengembangan SAPP|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAH|01|51|1|F01|100|JC|PB.60  Penyusunan Peraturan SAPP|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAH|01|51|1|F04|100|IA|PB.50  Sinkronisasi dan Harmonisasi Peraturan PK BLU  Direktorat Pembinaan PK BLU|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAH|01|51|1|F04|100|IB|PB.50  Penyusunan Peraturan dan Pedoman Teknis PK BLU  Direktorat Pembinaan PK BLU|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAH|01|51|1|F03|100|OB|PB.30  Penyusunan Peraturan dan Petunjuk Teknis Terkait dengan Peningkatan Pengelolaan Kas Negara|00||0|0|0000
2026|01|527010|015|08|CD|6216|AAH|01|51|1|F02|100|SA|PB.70  Peraturan Lainnya Mengenai Pembayaran Atas Beban APBN|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|001|100|OA|PB.30  Penyusunan Masukan Pemerintah terkait Pencetakan Uang oleh Bank Indonesia|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|004|100|OA|PB.30  Pengelolaan Rekening Pemerintah|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|JA|PB.60  Penyusunan Kajian Standar Akuntansi Pemerintahan Dit. APK|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|SA|PB.70  Rekomendasi atas Implementasi Peraturan dan Perbaikan Peraturan|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|SB|PB.70  Evaluasi Peraturan Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|SC|PB.70  Tindak Lanjut atas Evaluasi Implementasi Peraturan, dan Penyelesaian Permasalahan terkait Sistem Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|SD|PB.70  Penelitian dan Pengembangan Sistem Pembayaran dan Pengelolaan Liquiditas|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|SE|PB.70  Sinkronisasi Kerjasama Kelembagaan|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|SF|PB.70  Kerjasama dengan KementerianLembaga|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|SG|PB.70  Penelitian dan Pengembangan Sistem Penerimaan, dan Pelaporan|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|SH|PB.70  Penelitian dan Pengembangan Misi Khusus Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|SI|PB.70  FGDSeminar Hukum keuangan Negara|00||0|0|0000
2026|01|527010|015|08|CD|6216|FAE|01|51|1|003|100|SJ|PB.70  Penyusunan Tata Kelola Implementasi, Pelaksanaan Manajemen Perubahan dan Komunikasi Transformasi Kelembagaan|00||0|0|0000
2026|01|527010|015|08|WA|4711|EBA|01|51|1|Z04|100|EA|PB.15  Penanganan Permasalahan Hukum non Keuangan Negara oleh Bagian KI|00||0|0|0000
2026|01|527010|015|08|WA|4711|EBA|01|51|1|Z04|100|SA|PB.70  Pelaksanaan Bantuan Penanganan Masalah Hukum, Pendampingan, Pemberian Keterangan Ahli, pembelajaran Hukum, Koordinasi dan Kegiatan Terkait Lainnya|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|001|100|BA|PB.12  Implementasi Administrasi Kepegawaian Bagian SDM|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|001|100|DA|PB.14  Pengelolaan Rumah Tangga Bagian Umum|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|001|100|HA|PB.40  Pengelolaan Ketatausahaan Direktorat Sistem Manajemen Investasi|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|001|100|IA|PB.50  Pengelolaan Keatausahaan  Direktorat Pembinaan PK BLU|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|001|100|JA|PB.60  Pengelolaan Ketatausahaan Direktorat APK|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|CA|PB.13  Honorarium Pengelola Unit Akuntansi Direktorat Jenderal Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|CB|PB.13  Honorarium Operasional Satker PNBP BUN|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|DA|PB.14  Keperluan Seharihari Perkantoran|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|DB|PB.14  Langganan Daya dan Jasa|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|DC|PB.14  Honorarium Pengelola Keuangan Satker Kantor Pusat Ditjen Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|DD|PB.14  Pemeliharaan Peralatan dan Mesin|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|DE|PB.14  Pemeliharaan GedungBangunan Aset Kantor Pusat Ditjen Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|HA|PB.40  Honorarium Pengelola DIPA Penerusan Pinjaman, Subsidi,Transfer  Investasi Pemerintah|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|IA|PB.50  Dukungan Operasional  Direktorat Pembinaan PK BLU|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|OA|PB.30  Dukungan Operasional Ketatausahaan Direktorat PKN|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|SA|PB.70  Honorarium Pengelolaan Keuangan Bagian Anggaran 999.99 Dit. SP|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|TJ|PB.14  Jasa PemeliharaanAnnual Technical Support (ATS)|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|994|002|TZ|PB.13  Pemeliharaan TIKAnnual Technical Support (ATS)|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|003|100|DA|PB.14  Perencanaan, Pelaksanaan, Pembinaan dan Evaluasi Pengadaan Barang dan Jasa|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|003|100|DB|PB.14  Pembinaan Pengelolaan BMN Ditjen Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|003|100|DC|PB.14  Penertiban Rumah Negara|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|003|100|DD|PB.14  Taskforce Pemenuhan Kebutuhan BMN dan Anggaran|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|AA|PB.11  Sinkronisasi Agenda Strategis dan Monev Tindak Lanjut Kebijakan Pimpinan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|CA|PB.13  Dukungan Keprotokoleran Direktur Jenderal Perbendaharaan dan Sekretaris Ditjen Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|CB|PB.13  Dukungan Teknis Pimpinan Lainnya|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|CC|PB.13  Perumusan dan Monev Tindak Lanjut Kebijakan Terkait Papua|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|CD|PB.13  Kegiatan Strategis Pimpinan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|FA|PB.20  Dukungan Keprotokoleran Perjalanan Dinas Direktur Pelaksanaan Anggaran|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|HA|PB.40  Dukungan Keprotokoleran Perjalanan Dinas Direktur Sistem Manajemen Investasi|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|IA|PB.50  Dukungan Keprotokoler Perjalanan Dinas Direktur  Direktorat Pembinaan PK BLU|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|JA|PB.60  Dukungan Keprotokoleran Perjalanan Dinas Direktur APK|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|LA|PB.80  Dukungan Keprotokoleran Direktur SITP|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|OA|PB.30  Dukungan Keprotokoleran Perjalanan Dinas Direktur PKN|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBA|01|51|1|002|100|SA|PB.70  Dukungan Keprotokoleran Perjalanan Dinas Direktur Sistem Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBB|01|51|1|004|100|GB|PB.14  Renovasi GedungBangunan Kantor|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBB|01|51|1|004|100|RB|PB.14  Renovasi Rumah Dinas|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBB|01|51|1|002|100|CA|PB.13  Peralatan Fasilitas Perkantoran Kantor Vertikal DJPb|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBB|01|51|1|002|100|DA|PB.14  Peralatan Fasilitas Perkantoran Kantor Pusat DJPb|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CA|PB.13  Pengelolaan Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CB|PB.13  Pengelolaan Belanja Pegawai|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CC|PB.13  Pengelolaan Aplikasi Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CD|PB.13  Evaluasi Persiapan, Pelaksanaan, Penyusunan Anggaran dan Pelaporan Keuangan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|974|100|DA|PB.14  Pengelolaan Kearsipan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|974|100|DB|PB.14  PenataanPenghapusan Arsip|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CA|PB.13  Baseline|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CB|PB.13  Pagu Indikatif|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CC|PB.13  Pagu Anggaran|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CD|PB.13  Alokasi Anggaran|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z36|100|AA|PB.11  Perumusan Kebijakan Pengelolaan Kinerja Organisasi|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z36|100|AB|PB.11  Internalisasi dan Evaluasi Implementasi Pengelolaan Kinerja Organisasi DJPb|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z36|100|AC|PB.11  Perumusan dan Pengukuran Sistem Akuntabilitas Kinerja DJPb|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z26|100|CA|PB.13  Laporan Keuangan TA 2025|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z26|100|CB|PB.13  Laporan Keuangan Semester I TA 2025|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z26|100|CC|PB.13  Laporan Tindak Lanjut Hasil Pengawasan Pemeriksaan|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z26|100|CD|PB.13  Konsolidasi Laporan Tingkat KL|00||0|0|0000
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z26|100|SA|PB.70  Perhitungan dan Analisis Realisasi Pembayaran serta Pengelolaan Keuangan dan Sistem Akuntansi Instansi Program Jaminan Sosial, PFK, SiLPA dan Penyelesaian TGR|00||0|0|0000
2026|01|527010|015|08|WA|4718|BMB|01|51|1|001|100|DA|PB.14  Penyelenggaraan Kegiatan Edukasi Publik|00||0|0|0000
2026|01|527010|015|08|WA|4718|BMB|01|51|1|003|100|AA|PB.11  Implementasi PUG Ditjen Perbendaharaan|00||0|0|0000
2026|01|527010|015|08|WA|4718|BMB|01|51|1|002|100|QA|PB.16  Kerja Sama Kelembagaan|00||0|0|0000
